event_id,ts,category,rule,src,src_mac,dst,dst_mac,flows,spkts,dpkts,sbytes,dbytes,uniq_dports,proto,top_dport,atk,mal,shadow_atk,shadow_mal,atk_thr,mal_thr,decision
2026-04-04 19:03:54|OBSERVED|OBS_UNKNOWN|192.168.88.200|192.168.89.10|ecdc6935faca,2026-04-04 19:03:54,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,26,26,65920,1456,1845760,26,17,45956,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 19:04:22|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|9fd31de2e7d0,2026-04-04 19:04:22,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,27288,27288,8,764064,448,1,17,123,0.514778,,0.510331,0.489669,0.720,,NOT_BLOCKED
2026-04-04 19:04:22|OBSERVED|OBS_UNKNOWN|192.168.88.200|192.168.89.10|ca5635d70684,2026-04-04 19:04:22,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,8,8,27288,448,764064,8,17,60678,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 19:04:25|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|f0d481a765c0,2026-04-04 19:04:25,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,3934,29346,34389,1879608,28439523,1,6,80,0.747525,,0.747525,0.252475,0.720,,BLOCKED
2026-04-04 19:05:30|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|bc5d29a5e6f5,2026-04-04 19:05:30,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,26,40,40,3591,4005,2,6,80,,,0.517356,0.482644,,,OBSERVED
2026-04-04 19:05:30|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|818df54688f7,2026-04-04 19:05:30,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,24,96,0,14400,0,1,6,22,0.531566,,0.531566,0.468434,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-04 19:05:56|MALWARE|CRYPTO_MINER|192.168.89.10|192.168.88.200|27ec79d3d416,2026-04-04 19:05:56,MALWARE,CRYPTO_MINER,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1020,1039,4,236892,1024,1,17,3333,,0.582446,0.417554,0.582446,,0.600,NOT_BLOCKED
2026-04-04 19:06:26|MALWARE|CRYPTO_MINER|192.168.89.10|192.168.88.200|234e8d0a33dd,2026-04-04 19:06:26,MALWARE,CRYPTO_MINER,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,2779,2961,9,675108,2304,1,17,3333,,0.581467,0.420351,0.579649,,0.600,NOT_BLOCKED
2026-04-04 19:07:27|OBSERVED|OBS_UNKNOWN|192.168.88.200|192.168.89.10|ef966f55262c,2026-04-04 19:07:27,OBSERVED,OBS_UNKNOWN,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,22,22,2000,1320,64000,22,17,52233,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 19:07:27|MALWARE|C2_BACKDOOR|192.168.89.10|192.168.88.200|d2ba7ebd595c,2026-04-04 19:07:27,MALWARE,C2_BACKDOOR,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1971,2000,22,64000,1320,1,17,4444,,0.595642,0.404358,0.595642,,0.600,NOT_BLOCKED
2026-04-04 19:08:03|MALWARE|RANSOMWARE_PRECHECK|192.168.89.10|192.168.88.1|9a673d4e8a3e,2026-04-04 19:08:03,MALWARE,RANSOMWARE_PRECHECK,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,800,800,800,48000,32000,10,6,135,,0.863672,0.499811,0.500189,,0.600,BLOCKED_ESCALATED_TO_BLOCK
2026-04-04 19:14:17|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|dc2c79f868bd,2026-04-04 19:14:17,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,5,91,0,14251,0,1,6,22,0.526571,,0.526571,0.473429,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-04 20:55:32|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|2d72d3a61b02,2026-04-04 20:55:32,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,17493,17502,17416,770192,696660,17486,6,0,0.998744,,0.705826,0.338582,0.600,,BLOCKED
2026-04-04 20:56:32|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|02f31790d9d8,2026-04-04 20:56:32,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,29149,58289,29143,2331848,1282388,1,6,445,0.999997,,0.564296,0.440114,0.720,,BLOCKED
2026-04-04 20:57:01|OBSERVED|OBS_PING|192.168.88.200|192.168.89.10|ae3c8bf5fe81,2026-04-04 20:57:01,OBSERVED,OBS_PING,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,1,6,7,336,392,1,1,0,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-04 20:57:01|OBSERVED|OBS_PING|192.168.89.10|192.168.88.200|f9266752f996,2026-04-04 20:57:01,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1,7,6,392,336,1,1,0,,,0.524700,0.463437,,,OBSERVED
2026-04-04 20:57:33|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|3cb6490be8ae,2026-04-04 20:57:33,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,5,110462,110460,3092992,3092936,1,1,0,0.874220,,0.662027,0.354421,0.550,,BLOCKED
2026-04-04 23:44:12|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|52e66b79aa22,2026-04-04 23:44:12,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,14855,14856,14102,653732,564084,14852,6,11388,0.998216,,0.636767,0.411693,0.600,,BLOCKED
2026-04-04 23:44:42|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|1578e007bc02,2026-04-04 23:44:42,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,5192,10384,5191,415360,228404,1,6,445,0.999994,,0.510779,0.481084,0.720,,BLOCKED
2026-04-04 23:45:44|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|f78278105832,2026-04-04 23:45:44,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,4,98957,98941,2770796,2770348,1,1,0,0.874220,,0.652579,0.361672,0.550,,BLOCKED
2026-04-04 23:46:41|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|f52ee3424257,2026-04-04 23:46:41,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,3,25,25,2100,2100,1,1,0,,,0.524556,0.463067,,,OBSERVED
2026-04-04 23:47:12|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|56bf6d1fb9a8,2026-04-04 23:47:12,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,9,9,756,756,1,1,0,,,0.524548,0.463152,,,OBSERVED
2026-04-04 23:53:01|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|0073a23902be,2026-04-04 23:53:01,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,17164,17170,17074,755544,682968,17157,6,0,0.998744,,0.702191,0.341690,0.600,,BLOCKED
2026-04-04 23:53:31|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|bcccb228dec4,2026-04-04 23:53:31,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,4158,8316,4156,332640,182864,1,6,445,0.999990,,0.508453,0.482863,0.720,,BLOCKED
2026-04-04 23:54:03|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|d89ade821685,2026-04-04 23:54:03,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1,19783,19774,553924,553672,1,1,0,0.719702,,0.559083,0.435757,0.550,,BLOCKED
2026-04-04 23:55:00|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|790029077747,2026-04-04 23:55:00,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,4,35,35,2940,2940,1,1,0,,,0.534405,0.453273,,,OBSERVED
2026-04-04 23:55:30|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|63b671b93c2f,2026-04-04 23:55:30,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,6,6,504,504,1,1,0,,,0.534682,0.453150,,,OBSERVED
2026-04-05 00:02:48|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|37d5d4b12de3,2026-04-05 00:02:48,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,3,23,23,1932,1932,1,1,0,,,0.534419,0.453273,,,OBSERVED
2026-04-05 00:03:18|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|97eda4405303,2026-04-05 00:03:18,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,11,11,924,924,1,1,0,,,0.534515,0.453232,,,OBSERVED
2026-04-05 00:03:49|ATTACK|ICMP_FLOOD|192.168.88.200|192.168.89.10|8ab4a2a477b3,2026-04-05 00:03:49,ATTACK,ICMP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,4,40610,40645,1137304,1138312,1,1,0,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-05 00:03:51|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|0e5dccd9d7ca,2026-04-05 00:03:51,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,4,40645,40610,1138312,1137304,1,1,0,0.870087,,0.592266,0.407895,0.550,,BLOCKED
2026-04-05 00:05:50|ATTACK|ICMP_FLOOD|192.168.88.200|192.168.89.10|dde1b982534f,2026-04-05 00:05:50,ATTACK,ICMP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,6,50835,50838,1423604,1423716,1,1,0,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-05 00:05:52|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|bcdc56c6b822,2026-04-05 00:05:52,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,6,50838,50835,1423716,1423604,1,1,0,0.923242,,0.601683,0.400860,0.550,,BLOCKED
2026-04-05 00:07:53|OBSERVED|OBS_PING|192.168.89.10|192.168.88.1|65c90e992173,2026-04-05 00:07:53,OBSERVED,OBS_PING,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,3,24,24,2016,2016,1,1,0,,,0.534416,0.453273,,,OBSERVED
2026-04-05 00:08:55|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|5a8ed8c81f47,2026-04-05 00:08:55,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,12737,12741,12743,560748,509720,12727,6,0,0.998305,,0.621475,0.416771,0.600,,BLOCKED
2026-04-05 00:09:23|ATTACK|SUSP_HIGH_PORT|192.168.88.200|192.168.89.10|b0d5ec41d80f,2026-04-05 00:09:23,ATTACK,SUSP_HIGH_PORT,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,8120,8120,12927,344044,530292,4812,6,43598,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-05 00:09:55|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|f1f06a69bc3e,2026-04-05 00:09:55,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,23819,47638,23819,1905520,1048036,1,6,445,0.999996,,0.567843,0.434273,0.720,,BLOCKED
2026-04-05 00:10:24|ATTACK|ICMP_FLOOD|192.168.88.200|192.168.89.10|f7ee04ef16b9,2026-04-05 00:10:24,ATTACK,ICMP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,1,13425,13448,375900,376544,1,1,0,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-05 00:10:29|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|b8f8f91f70e8,2026-04-05 00:10:29,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1,13448,13425,376544,375900,1,1,0,0.719702,,0.561159,0.431945,0.550,,BLOCKED
2026-04-05 00:10:57|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|0f9c341a19e5,2026-04-05 00:10:57,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,10269,10269,5,287532,280,1,17,123,0.999953,,0.511539,0.482383,0.720,,BLOCKED
2026-04-05 00:11:28|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|8002135ea940,2026-04-05 00:11:28,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1445,10514,13430,680384,11109585,1,6,80,0.999995,,0.610328,0.385407,0.720,,BLOCKED
2026-04-05 00:12:31|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|05a9f3382ba1,2026-04-05 00:12:31,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,1,2,26,184,1196,1,6,80,,,0.498067,0.468110,,,OBSERVED
2026-04-05 00:12:57|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|e78eb96808e5,2026-04-05 00:12:57,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,62,192,208,24039,23264,2,6,80,,,0.494860,0.470709,,,OBSERVED
2026-04-05 00:12:57|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|e47fb16a8957,2026-04-05 00:12:57,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,49,196,0,29400,0,1,6,22,0.755736,,0.546168,0.445290,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-05 00:17:34|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|1c6cd6de3aae,2026-04-05 00:17:34,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,805,809,776,35644,31068,800,6,0,0.998718,,0.481506,0.521628,0.600,,BLOCKED
2026-04-05 00:17:37|ATTACK|TCP_FLOOD|192.168.88.200|192.168.89.10|8e1ba5c92c44,2026-04-05 00:17:37,ATTACK,TCP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,776,777,0,31108,0,3,6,39606,0.999247,,0.452034,0.552110,0.720,,BLOCKED
2026-04-05 00:31:18|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|57912c2bd7ca,2026-04-05 00:31:18,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,16133,16137,16202,710148,648080,16124,6,0,0.998124,,0.659478,0.386844,0.600,,BLOCKED
2026-04-05 00:32:16|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|49c20bc0f36d,2026-04-05 00:32:16,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,19858,39707,19843,1588568,873140,1,6,445,0.999996,,0.559127,0.440836,0.720,,BLOCKED
2026-04-05 00:32:47|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|a741d31ec332,2026-04-05 00:32:47,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,2,23123,23121,647444,647388,1,1,0,0.656784,,0.573046,0.422671,0.550,,BLOCKED
2026-04-05 00:33:17|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|2a3fdceb18b6,2026-04-05 00:33:17,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,24352,24352,6,681856,336,1,17,123,0.999971,,0.523500,0.473893,0.720,,BLOCKED
2026-04-05 00:33:49|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|de60fb8befe0,2026-04-05 00:33:49,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,3588,27842,32131,1781544,26463237,1,6,80,0.999991,,0.754953,0.272589,0.720,,BLOCKED
2026-04-05 00:34:18|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|d755a3a7f011,2026-04-05 00:34:18,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,24,70,86,5307,77182,2,6,80,,,0.490791,0.476202,,,OBSERVED
2026-04-05 00:34:23|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|b8b37adb508d,2026-04-05 00:34:23,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,38,152,0,22800,0,1,6,22,0.973526,,0.541645,0.448835,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-05 00:37:49|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|05c36adb2d1b,2026-04-05 00:37:49,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,8760,8766,8801,385792,352044,8753,6,0,0.998305,,0.619992,0.490098,0.600,,BLOCKED
2026-04-05 00:38:20|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|45a025d568fd,2026-04-05 00:38:20,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,6838,13676,6822,547040,300168,1,6,445,0.999993,,0.523484,0.459204,0.720,,BLOCKED
2026-04-05 00:39:18|ATTACK|ICMP_FLOOD|192.168.88.200|192.168.89.10|41435f94eb34,2026-04-05 00:39:18,ATTACK,ICMP_FLOOD,192.168.88.200,08:00:27:3D:FF:04,192.168.89.10,08:00:27:65:1D:09,5,54888,54886,1537088,1536808,1,1,0,,,,,,,SUPPRESSED_VICTIM_LEG
2026-04-05 00:39:20|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|52d34dc8dd4e,2026-04-05 00:39:20,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,3,54886,54888,1536808,1537088,1,1,0,0.871006,,0.611674,0.388614,0.550,,BLOCKED
2026-04-05 00:39:51|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|6749275511d8,2026-04-05 00:39:51,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,11181,11181,5,313068,280,1,17,123,0.999953,,0.511107,0.483382,0.720,,BLOCKED
2026-04-05 00:40:27|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|c85f14118f69,2026-04-05 00:40:27,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,6046,42712,52128,2770584,43030881,1,6,80,0.999992,,0.924525,0.253266,0.720,,BLOCKED
2026-04-05 00:41:20|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|5a5b41042788,2026-04-05 00:41:20,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,32,151,209,16204,107340,2,6,80,,,0.466324,0.457688,,,OBSERVED
2026-04-05 00:41:24|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|4d454fd09a51,2026-04-05 00:41:24,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,47,188,0,28200,0,1,6,22,0.740877,,0.536119,0.437944,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-05 00:43:27|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|9c6e3dd37d60,2026-04-05 00:43:27,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,4,72,0,11252,0,1,6,22,0.216728,,0.511732,0.447785,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-05 00:48:13|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|372b8c33f00e,2026-04-05 00:48:13,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,5535,41445,48350,2658692,40139535,1,6,80,0.999987,,0.911654,0.264804,0.720,,BLOCKED
2026-04-05 00:50:41|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|22f07a22d6e1,2026-04-05 00:50:41,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,147,1000,1320,64696,1098955,1,6,80,0.999989,,0.482712,0.453091,0.720,,BLOCKED
2026-04-05 00:51:09|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|07b8b28e10a4,2026-04-05 00:51:09,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,119,475,817,30600,807388,1,6,80,,,0.476590,0.456277,,,OBSERVED
2026-04-05 00:51:40|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|d5b0cd31d54e,2026-04-05 00:51:40,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,13,13,16,520,1242,1,6,80,,,0.474327,0.452065,,,OBSERVED
2026-04-05 00:52:11|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|ab9701dbec3b,2026-04-05 00:52:11,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,10,10,10,400,520,1,6,80,,,0.474582,0.451836,,,OBSERVED
2026-04-05 00:54:13|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|e9c19c2344b9,2026-04-05 00:54:13,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,8785,67081,78414,4292684,64653204,1,6,80,0.999987,,0.979049,0.175834,0.720,,BLOCKED
2026-04-05 00:54:39|OBSERVED|OBS_UNKNOWN|192.168.89.10|192.168.88.1|fc3fe3de2c6f,2026-04-05 00:54:39,OBSERVED,OBS_UNKNOWN,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,103,378,624,24240,595877,1,6,80,,,0.473830,0.457022,,,OBSERVED
2026-04-05 00:57:51|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|53706b02bd7d,2026-04-05 00:57:51,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,10251,79149,93451,5073580,77147279,1,6,80,0.999991,,0.990136,0.140621,0.720,,BLOCKED
2026-04-05 01:00:22|ATTACK|PORT_SCAN|192.168.89.10|192.168.88.200|6e0750644415,2026-04-05 01:00:22,ATTACK,PORT_SCAN,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,35902,35910,35525,1580144,1421020,35893,6,0,0.998932,,0.913318,0.332333,0.600,,BLOCKED
2026-04-05 01:00:51|ATTACK|TCP_FLOOD|192.168.89.10|192.168.88.200|69adde4ee1e5,2026-04-05 01:00:51,ATTACK,TCP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,8079,16158,8074,646320,355256,1,6,445,0.999994,,0.527488,0.457977,0.720,,BLOCKED
2026-04-05 01:01:22|ATTACK|ICMP_FLOOD|192.168.89.10|192.168.88.200|cebb0e8b807a,2026-04-05 01:01:22,ATTACK,ICMP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1,17377,17357,486556,485996,1,1,0,0.719702,,0.545429,0.413505,0.550,,BLOCKED
2026-04-05 01:01:52|ATTACK|UDP_FLOOD|192.168.89.10|192.168.88.200|b5be5e9cc6d9,2026-04-05 01:01:52,ATTACK,UDP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,28893,28893,11,809004,616,1,17,123,0.999970,,0.531821,0.477892,0.720,,BLOCKED
2026-04-05 01:02:54|ATTACK|HTTP_FLOOD|192.168.89.10|192.168.88.1|d37772181e55,2026-04-05 01:02:54,ATTACK,HTTP_FLOOD,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2295,17969,19363,1143492,16022104,1,6,80,0.999990,,0.702051,0.375497,0.720,,BLOCKED
2026-04-05 01:03:35|ATTACK|SSH_BRUTE_FORCE|192.168.89.10|192.168.88.1|091054465af4,2026-04-05 01:03:35,ATTACK,SSH_BRUTE_FORCE,192.168.89.10,08:00:27:65:1D:09,192.168.88.1,2C:C8:1B:11:11:FC,2,38,0,5998,0,1,6,22,0.309343,,0.511850,0.447274,0.500,,REDIRECTED_TO_HONEYPOT
2026-04-05 01:04:03|MALWARE|CRYPTO_MINER|192.168.89.10|192.168.88.200|399278a5add6,2026-04-05 01:04:03,MALWARE,CRYPTO_MINER,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,2701,2819,9,642732,2304,1,17,3333,,0.999997,0.391746,0.635023,,0.600,BLOCKED_ESCALATED_TO_BLOCK
2026-04-05 01:04:59|MALWARE|C2_BACKDOOR|192.168.89.10|192.168.88.200|d872260c60ce,2026-04-05 01:04:59,MALWARE,C2_BACKDOOR,192.168.89.10,08:00:27:65:1D:09,192.168.88.200,08:00:27:3D:FF:04,1967,2000,23,64000,1380,1,17,4444,,0.999990,0.380799,0.658369,,0.600,BLOCKED
